,Serial_No,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
2095,2095,1072,36,"Short dress? long sleeves? yes, please!","I love tiny's aesthetic--sweet, feminine, yet always with a slightly sexy edge. this dress doesn't disappoint! during 90% of the year, i'm always cold. finding cute dresses with long-sleeves is almost as challenging as finding a unicorn. this dress is near casual perfection. i plan to wear it on breezy summer nights on a cruise to greece i have coming up. it would also be a perfect spring/fall dress before the seasons change or could be worn in winder with tights and a cardigan. see, near perfec",5,1,2,General Petite,Dresses,Dresses
2096,2096,850,24,"Great top, runs a little short","Love peplums and love this top! the quality and fabric is beautiful. i did have to size up because it ran a little too short on me, but otherwise great top. really cute to pair with a statement necklace as well!",4,1,1,General Petite,Tops,Blouses
2097,2097,1072,39,Obsessed,"I've already worn this dress 4 times and i bought 3 weeks ago. easy to wear, comfortable and flattering. i love and wish it was available it more patterns.",5,1,1,General Petite,Dresses,Dresses
2098,2098,896,46,Great classic look for fall,"I was really drawn to this burgundy color on this sweater, but wasn't all that impressed with the style. as soon i tried it on, wow it is very flattering. the color is gorgeous, i can see myself using it with jeans, pencil skirts, pants. for reference it does run large, i am usually a x large but i got a large and fits beautifully.",5,1,1,General,Tops,Fine gauge
2099,2099,1092,27,Love it!,"Love this dress! it's even prettier in person. i found the sizing a little bit on the large side, but i read that many others had the opposite problem, particularly in the bust where i'm small/average for my size. even though it's a little big on me, it looks and feels great.",5,1,0,General Petite,Dresses,Dresses
2100,2100,862,34,,Has anybody washed this shirt a second time? just curious if it continues to shrink.,3,0,0,General,Tops,Knits
2101,2101,1092,41,Beautiful,This dress is beautiful in person. i am 5'1 and was afraid it would be too long but it was perfect. i only need 2 inch heel and it will be fine.  details on the flowers are really nice. one more plus it machine washable.,5,1,0,General Petite,Dresses,Dresses
2102,2102,1092,29,,"I love, love, love this absolutely stunning dress. the only problem was that the zipper was very difficult to maneuver, and when it finally went up, the watch it was attached the lining of the dress made a bump in the dress, which was very unflattering on an otherwise very flattering dress. i tried on multiple versions of this dress and had the same design issue with each. i ended up returning it because it bothered me so much.",3,0,1,General Petite,Dresses,Dresses
2103,2103,912,49,,,5,1,0,General,Tops,Fine gauge
2104,2104,896,37,Poor shape for my body type,"Purchased because i wanted a deep red sweater, and this one was the perfect color. unfortunately i am on the curvier side, with 34g chest, 155lbs 5' 5"", and the med was too big, (i usually wear m or l at retailer.) also the fit ended up being boxy on my body type.",3,0,0,General,Tops,Fine gauge
2105,2105,896,35,Its a keeper,"I'm not usually a fan of simple crewneck sweaters but this one has some nice added details that make it a keeper. the dark red oxblood color is really nice (it manages to be a red sweater without feeling overly holiday), the detailing at shoulder/chest is interesting yet subtle enough to not be distracting and doesn't feel bulky at all, the dropped shoulder seams are done correctly and without the body becoming boxy. it does feel like it might run a tad bit large, but only very slightly, not eno",4,1,0,General,Tops,Fine gauge
2106,2106,1092,37,Weird fit in the bust,I own many retailer dresses but the sizing can be odd. i usually wear a size 4-6 and i have a floreat maxi dress size 4 that works well. i am 34c and based on the reviews i decided to order a size 6. the dress fits well except for he bust area that is very snug/couldn't even get the zipper up. i will probably have to order a size 10 to be able to close the zipper on the bust area but it will be huge everywhere else.the fabric seems very delicate and may develop runs easily. it's a shame because th,2,0,0,General Petite,Dresses,Dresses
2107,2107,1126,32,"Cute style, very wide",Great coat. love the length but it definitely runs big. i got a m even though i would normally be a l and it's roomy. fabric has pulles under the arms after 1 wear but overall quality is good. very warm. great look for work w. black pants.,4,1,1,General,Jackets,Outerwear
2108,2108,1126,30,Great coat,"I got this coat to throw over slacks at work with the ac, and it's perfect. the picture online is less flattering than in person. found that the medium was too large in shoulders and arm length, small was right for 140lb, 5'8"", typical size 6.",5,1,0,General,Jackets,Outerwear
2109,2109,1092,36,,"This dress is adorable. i found it to be true to size, but i do have a small bust so perhaps that helped with the sizing issue the other reviewer encountered. i love the embroidery throughout, it beautifully constructed and feels lush. i'm 5'9"" and the dress falls to my ankles, but that's ok because it will look beautiful with heels or flats. i love the dress and cant wait to wear but gave it a 4-star rating because of the side zipper. it is extremely hard to zip up past your waist because of th",4,1,6,General Petite,Dresses,Dresses
2110,2110,862,66,"Loved it, but...","I fell in love with this cute top, however after reading reviews, i am going to return it. seems there is a problem with it shrinking after following washing instructions. who wants to dry clean a tank top? not me, sadly. too bad. style was cute and color was awesome.",2,0,2,General,Tops,Knits
2111,2111,1068,44,,"Love the fabric, so soft and comfortable. it gives a very flattering silhouette. love those pants.",5,1,6,General,Bottoms,Pants
2112,2112,1111,56,Very unfortunate,This dress is so beautiful in person! but the quality was very upsetting. i had two buttons come off before even putting it on. i was so excited to get his dress for my wedding shower and then i couldn't wear it :(,1,0,3,General,Dresses,Dresses
2113,2113,896,44,Rust not red,But if that works for you it is a cute pattern. this is a lighter weight sweater but good for fall.,4,1,0,General,Tops,Fine gauge
2114,2114,1092,38,Runs small in bust,"I wanted this dress so bad for a trip to hawaii. i sized up when i saw the side zip because i'm a little larger in the top than bottom, but whoa... even when sizing up, i think i would have needed to size up like 3x to get this to work. the dress is adorable, and if you have a smaller bust, it will work for you... so sad it wouldn't work for me.",3,0,29,General Petite,Dresses,Dresses
2115,2115,912,68,"Great style, not so great workmanship","This vest is soft, flattering, and versatile. but both pockets were sewn incorrectly, with broken seams on the bottoms so if you used them, things would fall out. i'm keeping it but had to pay a seamstress to fix it. for the price, i'd expect better quality. recommended conditionally..",4,1,8,General,Tops,Fine gauge
